"task_id","phase","value"
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_lambda_search_sec",10.114
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_final_solve_sec",0.280000000000001
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","evaluated_lambda_count",6
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","unique_lambda_count",6
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","boundary_expansion_count",0
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","total.elapsed.sec",39.0790000000001
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_frames_sec",2.61300000000006
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_sync_rows_sec",0.182999999999993
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_system_cache_sec",0.0460000000000491
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_fold_component_cache_sec",4.322
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_full_component_cache_sec",0.945999999999913
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_lambda_search_sec",28.8820000000001
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","phase_final_solve_sec",0.865000000000009
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","evaluated_lambda_count",6
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","unique_lambda_count",6
"s3r_0079__LA_D2_HC_TOP1_N500__r02__local_auto__full","boundary_expansion_count",0
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","total.elapsed.sec",39.21
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_frames_sec",2.527
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_sync_rows_sec",0.156999999999996
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_system_cache_sec",0.0190000000000055
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_fold_component_cache_sec",4.045
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.811999999999998
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_lambda_search_sec",29.418
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","phase_final_solve_sec",1.03399999999999
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","evaluated_lambda_count",6
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","unique_lambda_count",6
"s3r_0080__LA_D2_HC_TOP1_N500__r02__local_auto__screened","boundary_expansion_count",0
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","total.elapsed.sec",14.479
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_frames_sec",2.42699999999996
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_sync_rows_sec",0.24799999999999
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_system_cache_sec",0.04200000000003
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_fold_component_cache_sec",1.988
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_full_component_cache_sec",0.327999999999975
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_lambda_search_sec",9.09100000000001
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","phase_final_solve_sec",0.307999999999993
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","evaluated_lambda_count",6
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","unique_lambda_count",6
"s3r_0081__LA_D2_HC_TOP1_N500__r03__auto__full","boundary_expansion_count",0
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","total.elapsed.sec",15.406
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_frames_sec",2.702
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_sync_rows_sec",0.164999999999992
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_system_cache_sec",0.078000000000003
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_fold_component_cache_sec",2.16500000000001
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_full_component_cache_sec",0.332999999999998
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_lambda_search_sec",9.69499999999999
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","phase_final_solve_sec",0.241
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","evaluated_lambda_count",6
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","unique_lambda_count",6
"s3r_0082__LA_D2_HC_TOP1_N500__r03__auto__screened","boundary_expansion_count",0
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","total.elapsed.sec",25.193
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_frames_sec",1.632
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_sync_rows_sec",0.145999999999987
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_system_cache_sec",0.0160000000000196
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_fold_component_cache_sec",2.631
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_full_component_cache_sec",0.458999999999975
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_lambda_search_sec",18.701
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","phase_final_solve_sec",0.587999999999965
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","evaluated_lambda_count",6
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","unique_lambda_count",6
"s3r_0083__LA_D2_HC_TOP1_N500__r03__local_auto__full","boundary_expansion_count",0
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","total.elapsed.sec",26.657
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_frames_sec",1.547
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_sync_rows_sec",0.185000000000002
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_system_cache_sec",0.0099999999999909
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_fold_component_cache_sec",2.611
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_full_component_cache_sec",0.412000000000006
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_lambda_search_sec",20.41
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","phase_final_solve_sec",0.462999999999994
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","evaluated_lambda_count",6
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","unique_lambda_count",6
"s3r_0084__LA_D2_HC_TOP1_N500__r03__local_auto__screened","boundary_expansion_count",0
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","total.elapsed.sec",31.29
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_frames_sec",1.14
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_sync_rows_sec",0.122999999999998
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_system_cache_sec",0.00900000000000034
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_fold_component_cache_sec",2.055
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_full_component_cache_sec",0.330000000000005
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_lambda_search_sec",26.82
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","phase_final_solve_sec",0.672000000000011
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","evaluated_lambda_count",8
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","unique_lambda_count",8
"s3r_0085__LA_D3_RAW_N500__r01__auto__full","boundary_expansion_count",2
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","total.elapsed.sec",26.356
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_frames_sec",2.654
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_sync_rows_sec",0.234999999999999
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_system_cache_sec",0.0760000000000076
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_fold_component_cache_sec",3.288
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_full_component_cache_sec",0.647999999999996
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_lambda_search_sec",18.856
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","phase_final_solve_sec",0.474000000000004
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","evaluated_lambda_count",6
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","unique_lambda_count",6
"s3r_0086__LA_D3_RAW_N500__r01__auto__screened","boundary_expansion_count",0
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","total.elapsed.sec",29.544
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_frames_sec",1.774
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_sync_rows_sec",0.228000000000009
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_system_cache_sec",0.0120000000000005
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_fold_component_cache_sec",2.85300000000001
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_full_component_cache_sec",0.691000000000003
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_lambda_search_sec",22.088
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","phase_final_solve_sec",0.60499999999999
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","evaluated_lambda_count",6
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","unique_lambda_count",6
"s3r_0087__LA_D3_RAW_N500__r01__local_auto__full","boundary_expansion_count",0
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","total.elapsed.sec",36.477
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_frames_sec",1.655
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_sync_rows_sec",0.152000000000001
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_system_cache_sec",0.0139999999999958
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_fold_component_cache_sec",3.17
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.478000000000009
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_lambda_search_sec",28.846
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","phase_final_solve_sec",0.879999999999995
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","evaluated_lambda_count",8
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","unique_lambda_count",8
"s3r_0088__LA_D3_RAW_N500__r01__local_auto__screened","boundary_expansion_count",2
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","total.elapsed.sec",28.173
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_frames_sec",1.036
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_sync_rows_sec",0.196000000000002
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_system_cache_sec",0.0159999999999982
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_fold_component_cache_sec",1.613
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_full_component_cache_sec",0.353000000000002
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_lambda_search_sec",24.084
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","phase_final_solve_sec",0.448999999999998
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","evaluated_lambda_count",7
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","unique_lambda_count",7
"s3r_0089__LA_D3_RAW_N500__r02__auto__full","boundary_expansion_count",1
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","total.elapsed.sec",33.797
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_frames_sec",1.826
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_sync_rows_sec",0.219999999999999
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_system_cache_sec",0.0160000000000053
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_fold_component_cache_sec",2.82299999999999
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_full_component_cache_sec",0.466000000000008
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_lambda_search_sec",27.666
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","phase_final_solve_sec",0.685999999999993
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0090__LA_D3_RAW_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","total.elapsed.sec",33.438
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_frames_sec",1.93399999999997
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_sync_rows_sec",0.196000000000026
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_system_cache_sec",0.0099999999999909
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_fold_component_cache_sec",2.68099999999998
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_full_component_cache_sec",0.670999999999992
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_lambda_search_sec",25.937
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","phase_final_solve_sec",0.73399999999998
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","evaluated_lambda_count",7
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","unique_lambda_count",7
"s3r_0091__LA_D3_RAW_N500__r02__local_auto__full","boundary_expansion_count",1
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","total.elapsed.sec",34.72
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_frames_sec",1.693
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_sync_rows_sec",0.224999999999994
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_system_cache_sec",0.0409999999999968
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_fold_component_cache_sec",2.99900000000001
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.456999999999994
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_lambda_search_sec",27.368
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","phase_final_solve_sec",0.594999999999999
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","evaluated_lambda_count",7
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","unique_lambda_count",7
"s3r_0092__LA_D3_RAW_N500__r02__local_auto__screened","boundary_expansion_count",1
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","total.elapsed.sec",32.635
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_frames_sec",1.386
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_sync_rows_sec",0.149999999999999
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_system_cache_sec",0.00900000000000034
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_fold_component_cache_sec",1.785
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_full_component_cache_sec",0.307000000000002
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_lambda_search_sec",28.142
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","phase_final_solve_sec",0.795999999999992
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","unique_lambda_count",8
"s3r_0093__LA_D3_RAW_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","total.elapsed.sec",27.314
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_frames_sec",2.062
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_sync_rows_sec",0.137
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_system_cache_sec",0.0139999999999958
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_fold_component_cache_sec",2.79000000000001
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_full_component_cache_sec",0.542000000000002
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_lambda_search_sec",20.879
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","phase_final_solve_sec",0.785000000000011
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","evaluated_lambda_count",6
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","unique_lambda_count",6
"s3r_0094__LA_D3_RAW_N500__r03__auto__screened","boundary_expansion_count",0
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","total.elapsed.sec",22.948
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_frames_sec",1.027
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_sync_rows_sec",0.263000000000002
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_system_cache_sec",0.036999999999999
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_fold_component_cache_sec",1.478
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_full_component_cache_sec",0.262
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_lambda_search_sec",18.31
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","phase_final_solve_sec",0.305
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","evaluated_lambda_count",8
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","unique_lambda_count",8
"s3r_0095__LA_D3_RAW_N500__r03__local_auto__full","boundary_expansion_count",2
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","total.elapsed.sec",23.287
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_frames_sec",1.051
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_sync_rows_sec",0.215999999999994
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_system_cache_sec",0.0559999999999974
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_fold_component_cache_sec",1.24300000000001
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_full_component_cache_sec",0.313999999999993
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_lambda_search_sec",18.63
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","phase_final_solve_sec",0.591999999999999
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","evaluated_lambda_count",8
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","unique_lambda_count",8
"s3r_0096__LA_D3_RAW_N500__r03__local_auto__screened","boundary_expansion_count",2
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","total.elapsed.sec",153.546
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_frames_sec",5.59199999999987
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_sync_rows_sec",0.175999999999931
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_system_cache_sec",0.0160000000000764
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_fold_component_cache_sec",9.13300000000004
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_full_component_cache_sec",2.11200000000008
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_lambda_search_sec",131.997
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","phase_final_solve_sec",4.15600000000018
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","evaluated_lambda_count",8
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","unique_lambda_count",8
"s3r_0097__LA_13K_SUB_N500__r01__auto__full","boundary_expansion_count",2
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","total.elapsed.sec",227.941
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_frames_sec",4.90199999999982
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_sync_rows_sec",0.180000000000064
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_system_cache_sec",0.0989999999999327
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_fold_component_cache_sec",8.14200000000005
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_full_component_cache_sec",1.97600000000011
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_lambda_search_sec",205.147
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","phase_final_solve_sec",7.32600000000002
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","evaluated_lambda_count",8
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","unique_lambda_count",8
"s3r_0098__LA_13K_SUB_N500__r01__auto__screened","boundary_expansion_count",2
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","total.elapsed.sec",65.674
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_frames_sec",3.03300000000002
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_sync_rows_sec",0.127999999999986
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_system_cache_sec",0.0109999999999673
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_fold_component_cache_sec",3.63100000000003
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_full_component_cache_sec",0.692000000000007
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_lambda_search_sec",54.754
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","phase_final_solve_sec",1.25599999999997
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","evaluated_lambda_count",8
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","unique_lambda_count",8
"s3r_0099__LA_13K_SUB_N500__r01__local_auto__full","boundary_expansion_count",2
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","total.elapsed.sec",71.121
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_frames_sec",3.22199999999998
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_sync_rows_sec",0.0810000000000173
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_system_cache_sec",0.0740000000000123
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_fold_component_cache_sec",4.13999999999999
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.644999999999982
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_lambda_search_sec",59.446
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","phase_final_solve_sec",1.35399999999998
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","evaluated_lambda_count",8
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","unique_lambda_count",8
"s3r_0100__LA_13K_SUB_N500__r01__local_auto__screened","boundary_expansion_count",2
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","total.elapsed.sec",72.598
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_frames_sec",3.05900000000003
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_sync_rows_sec",0.105999999999995
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_system_cache_sec",0.0629999999999882
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_fold_component_cache_sec",3.71399999999994
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_full_component_cache_sec",0.922000000000025
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_lambda_search_sec",62.7090000000001
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","phase_final_solve_sec",1.80099999999993
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","evaluated_lambda_count",8
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","unique_lambda_count",8
"s3r_0101__LA_13K_SUB_N500__r02__auto__full","boundary_expansion_count",2
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","total.elapsed.sec",155.867
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_frames_sec",5.63200000000006
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_sync_rows_sec",0.226000000000113
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_system_cache_sec",0.0169999999998254
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_fold_component_cache_sec",9.64100000000008
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_full_component_cache_sec",1.8420000000001
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_lambda_search_sec",135.171
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","phase_final_solve_sec",3.14499999999998
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0102__LA_13K_SUB_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","total.elapsed.sec",72.2579999999999
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_frames_sec",3.24000000000001
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_sync_rows_sec",0.205000000000041
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_system_cache_sec",0.0109999999999673
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_fold_component_cache_sec",3.88700000000006
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_full_component_cache_sec",0.8599999999999
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_lambda_search_sec",60.902
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","phase_final_solve_sec",1.24099999999999
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","evaluated_lambda_count",8
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","unique_lambda_count",8
"s3r_0103__LA_13K_SUB_N500__r02__local_auto__full","boundary_expansion_count",2
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","total.elapsed.sec",70.483
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_frames_sec",3.28100000000001
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_sync_rows_sec",0.189000000000021
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_system_cache_sec",0.0319999999999823
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_fold_component_cache_sec",3.84199999999998
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.706000000000017
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_lambda_search_sec",58.794
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","phase_final_solve_sec",1.36200000000002
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","evaluated_lambda_count",8
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","unique_lambda_count",8
"s3r_0104__LA_13K_SUB_N500__r02__local_auto__screened","boundary_expansion_count",2
