"task_id","dataset_id","method","chart_dim_rule","backend_variant","result_path","batch_id","geometry_family","status_path","log_path","status","started_at","finished_at","elapsed_sec","hostname","pid","error_message","error_class"
"bp7x_0058__LA_D1_HC_Bv_N500__local_auto__ps_lps__monomial_tiny_ridge","LA-D1-HC-Bv-N500","ps_lps","local.auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0058__LA_D1_HC_Bv_N500__local_auto__ps_lps__monomial_tiny_ridge.rds","FB05","VALENCIA depth-1 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0058__LA_D1_HC_Bv_N500__local_auto__ps_lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0058__LA_D1_HC_Bv_N500__local_auto__ps_lps__monomial_tiny_ridge.log","ok","2026-06-06 23:06:13 EDT","2026-06-06 23:07:30 EDT",77.241,"pgajerm4-osx","56092",NA,NA
"bp7x_0059__LA_D1_HC_Bv_N500__local_auto__ps_lps__weighted_qr_drop_tiny","LA-D1-HC-Bv-N500","ps_lps","local.auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0059__LA_D1_HC_Bv_N500__local_auto__ps_lps__weighted_qr_drop_tiny.rds","FB05","VALENCIA depth-1 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0059__LA_D1_HC_Bv_N500__local_auto__ps_lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0059__LA_D1_HC_Bv_N500__local_auto__ps_lps__weighted_qr_drop_tiny.log","ok","2026-06-06 23:06:13 EDT","2026-06-06 23:17:38 EDT",685.172,"pgajerm4-osx","56093",NA,NA
"bp7x_0060__LA_D1_HC_Bv_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny","LA-D1-HC-Bv-N500","ps_lps","local.auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0060__LA_D1_HC_Bv_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.rds","FB05","VALENCIA depth-1 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0060__LA_D1_HC_Bv_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0060__LA_D1_HC_Bv_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:06:18 EDT","2026-06-06 23:10:24 EDT",245.623,"pgajerm4-osx","56121",NA,NA
"bp7x_0061__LA_D2_RAW_N500__auto__lps__monomial_tiny_ridge","LA-D2-RAW-N500","lps","auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0061__LA_D2_RAW_N500__auto__lps__monomial_tiny_ridge.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0061__LA_D2_RAW_N500__auto__lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0061__LA_D2_RAW_N500__auto__lps__monomial_tiny_ridge.log","nonfinite_fit","2026-06-06 23:06:29 EDT","2026-06-06 23:06:52 EDT",22.757,"pgajerm4-osx","56146","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0062__LA_D2_RAW_N500__auto__lps__weighted_qr_drop_tiny","LA-D2-RAW-N500","lps","auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0062__LA_D2_RAW_N500__auto__lps__weighted_qr_drop_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0062__LA_D2_RAW_N500__auto__lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0062__LA_D2_RAW_N500__auto__lps__weighted_qr_drop_tiny.log","nonfinite_fit","2026-06-06 23:06:29 EDT","2026-06-06 23:06:53 EDT",23.714,"pgajerm4-osx","56147","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0063__LA_D2_RAW_N500__auto__lps__orthogonal_drop_adaptive_tiny","LA-D2-RAW-N500","lps","auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0063__LA_D2_RAW_N500__auto__lps__orthogonal_drop_adaptive_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0063__LA_D2_RAW_N500__auto__lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0063__LA_D2_RAW_N500__auto__lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:06:56 EDT","2026-06-06 23:07:20 EDT",24.605,"pgajerm4-osx","56389",NA,NA
"bp7x_0064__LA_D2_RAW_N500__auto__ps_lps__monomial_tiny_ridge","LA-D2-RAW-N500","ps_lps","auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0064__LA_D2_RAW_N500__auto__ps_lps__monomial_tiny_ridge.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0064__LA_D2_RAW_N500__auto__ps_lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0064__LA_D2_RAW_N500__auto__ps_lps__monomial_tiny_ridge.log","ok","2026-06-06 23:06:59 EDT","2026-06-06 23:15:46 EDT",527.649,"pgajerm4-osx","56503",NA,NA
"bp7x_0065__LA_D2_RAW_N500__auto__ps_lps__weighted_qr_drop_tiny","LA-D2-RAW-N500","ps_lps","auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0065__LA_D2_RAW_N500__auto__ps_lps__weighted_qr_drop_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0065__LA_D2_RAW_N500__auto__ps_lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0065__LA_D2_RAW_N500__auto__ps_lps__weighted_qr_drop_tiny.log","ok","2026-06-06 23:07:24 EDT","2026-06-07 03:40:40 EDT",16395.743,"pgajerm4-osx","56540",NA,NA
"bp7x_0066__LA_D2_RAW_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny","LA-D2-RAW-N500","ps_lps","auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0066__LA_D2_RAW_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0066__LA_D2_RAW_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0066__LA_D2_RAW_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:07:36 EDT","2026-06-07 02:27:47 EDT",12011.024,"pgajerm4-osx","56553",NA,NA
"bp7x_0067__LA_D2_RAW_N500__local_auto__lps__monomial_tiny_ridge","LA-D2-RAW-N500","lps","local.auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0067__LA_D2_RAW_N500__local_auto__lps__monomial_tiny_ridge.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0067__LA_D2_RAW_N500__local_auto__lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0067__LA_D2_RAW_N500__local_auto__lps__monomial_tiny_ridge.log","nonfinite_fit","2026-06-06 23:09:41 EDT","2026-06-06 23:10:22 EDT",41.039,"pgajerm4-osx","57051","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0068__LA_D2_RAW_N500__local_auto__lps__weighted_qr_drop_tiny","LA-D2-RAW-N500","lps","local.auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0068__LA_D2_RAW_N500__local_auto__lps__weighted_qr_drop_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0068__LA_D2_RAW_N500__local_auto__lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0068__LA_D2_RAW_N500__local_auto__lps__weighted_qr_drop_tiny.log","nonfinite_fit","2026-06-06 23:10:20 EDT","2026-06-06 23:10:57 EDT",36.884,"pgajerm4-osx","57147","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0069__LA_D2_RAW_N500__local_auto__lps__orthogonal_drop_adaptive_tiny","LA-D2-RAW-N500","lps","local.auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0069__LA_D2_RAW_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0069__LA_D2_RAW_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0069__LA_D2_RAW_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:10:24 EDT","2026-06-06 23:11:01 EDT",37.494,"pgajerm4-osx","57157",NA,NA
"bp7x_0070__LA_D2_RAW_N500__local_auto__ps_lps__monomial_tiny_ridge","LA-D2-RAW-N500","ps_lps","local.auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0070__LA_D2_RAW_N500__local_auto__ps_lps__monomial_tiny_ridge.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0070__LA_D2_RAW_N500__local_auto__ps_lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0070__LA_D2_RAW_N500__local_auto__ps_lps__monomial_tiny_ridge.log","ok","2026-06-06 23:10:27 EDT","2026-06-06 23:18:47 EDT",500.332,"pgajerm4-osx","57167",NA,NA
"bp7x_0071__LA_D2_RAW_N500__local_auto__ps_lps__weighted_qr_drop_tiny","LA-D2-RAW-N500","ps_lps","local.auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0071__LA_D2_RAW_N500__local_auto__ps_lps__weighted_qr_drop_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0071__LA_D2_RAW_N500__local_auto__ps_lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0071__LA_D2_RAW_N500__local_auto__ps_lps__weighted_qr_drop_tiny.log","ok","2026-06-06 23:10:27 EDT","2026-06-07 02:13:13 EDT",10965.506,"pgajerm4-osx","57168",NA,NA
"bp7x_0072__LA_D2_RAW_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny","LA-D2-RAW-N500","ps_lps","local.auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0072__LA_D2_RAW_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.rds","FB06","VALENCIA depth2 dCST","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0072__LA_D2_RAW_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0072__LA_D2_RAW_N500__local_auto__ps_lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:11:00 EDT","2026-06-07 00:33:42 EDT",4961.844,"pgajerm4-osx","57252",NA,NA
"bp7x_0073__LA_D2_HC_TOP1_N500__auto__lps__monomial_tiny_ridge","LA-D2-HC-TOP1-N500","lps","auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0073__LA_D2_HC_TOP1_N500__auto__lps__monomial_tiny_ridge.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0073__LA_D2_HC_TOP1_N500__auto__lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0073__LA_D2_HC_TOP1_N500__auto__lps__monomial_tiny_ridge.log","nonfinite_fit","2026-06-06 23:11:02 EDT","2026-06-06 23:11:25 EDT",22.624,"pgajerm4-osx","57262","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0074__LA_D2_HC_TOP1_N500__auto__lps__weighted_qr_drop_tiny","LA-D2-HC-TOP1-N500","lps","auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0074__LA_D2_HC_TOP1_N500__auto__lps__weighted_qr_drop_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0074__LA_D2_HC_TOP1_N500__auto__lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0074__LA_D2_HC_TOP1_N500__auto__lps__weighted_qr_drop_tiny.log","nonfinite_fit","2026-06-06 23:11:06 EDT","2026-06-06 23:11:31 EDT",24.549,"pgajerm4-osx","57278","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0075__LA_D2_HC_TOP1_N500__auto__lps__orthogonal_drop_adaptive_tiny","LA-D2-HC-TOP1-N500","lps","auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0075__LA_D2_HC_TOP1_N500__auto__lps__orthogonal_drop_adaptive_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0075__LA_D2_HC_TOP1_N500__auto__lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0075__LA_D2_HC_TOP1_N500__auto__lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:11:28 EDT","2026-06-06 23:11:52 EDT",23.935,"pgajerm4-osx","57328",NA,NA
"bp7x_0076__LA_D2_HC_TOP1_N500__auto__ps_lps__monomial_tiny_ridge","LA-D2-HC-TOP1-N500","ps_lps","auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0076__LA_D2_HC_TOP1_N500__auto__ps_lps__monomial_tiny_ridge.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0076__LA_D2_HC_TOP1_N500__auto__ps_lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0076__LA_D2_HC_TOP1_N500__auto__ps_lps__monomial_tiny_ridge.log","ok","2026-06-06 23:11:36 EDT","2026-06-06 23:16:47 EDT",311.5,"pgajerm4-osx","57340",NA,NA
"bp7x_0077__LA_D2_HC_TOP1_N500__auto__ps_lps__weighted_qr_drop_tiny","LA-D2-HC-TOP1-N500","ps_lps","auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0077__LA_D2_HC_TOP1_N500__auto__ps_lps__weighted_qr_drop_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0077__LA_D2_HC_TOP1_N500__auto__ps_lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0077__LA_D2_HC_TOP1_N500__auto__ps_lps__weighted_qr_drop_tiny.log","ok","2026-06-06 23:11:57 EDT","2026-06-07 01:00:08 EDT",6491,"pgajerm4-osx","57385",NA,NA
"bp7x_0078__LA_D2_HC_TOP1_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny","LA-D2-HC-TOP1-N500","ps_lps","auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0078__LA_D2_HC_TOP1_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0078__LA_D2_HC_TOP1_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0078__LA_D2_HC_TOP1_N500__auto__ps_lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:12:36 EDT","2026-06-07 00:00:30 EDT",2874.442,"pgajerm4-osx","57431",NA,NA
"bp7x_0079__LA_D2_HC_TOP1_N500__local_auto__lps__monomial_tiny_ridge","LA-D2-HC-TOP1-N500","lps","local.auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0079__LA_D2_HC_TOP1_N500__local_auto__lps__monomial_tiny_ridge.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0079__LA_D2_HC_TOP1_N500__local_auto__lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0079__LA_D2_HC_TOP1_N500__local_auto__lps__monomial_tiny_ridge.log","nonfinite_fit","2026-06-06 23:14:27 EDT","2026-06-06 23:15:07 EDT",40.043,"pgajerm4-osx","57609","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0080__LA_D2_HC_TOP1_N500__local_auto__lps__weighted_qr_drop_tiny","LA-D2-HC-TOP1-N500","lps","local.auto","weighted_qr_drop_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0080__LA_D2_HC_TOP1_N500__local_auto__lps__weighted_qr_drop_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0080__LA_D2_HC_TOP1_N500__local_auto__lps__weighted_qr_drop_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0080__LA_D2_HC_TOP1_N500__local_auto__lps__weighted_qr_drop_tiny.log","nonfinite_fit","2026-06-06 23:15:13 EDT","2026-06-06 23:15:56 EDT",42.784,"pgajerm4-osx","57806","fit completed but selected fit or observed CV score was nonfinite","nonfinite_fit"
"bp7x_0081__LA_D2_HC_TOP1_N500__local_auto__lps__orthogonal_drop_adaptive_tiny","LA-D2-HC-TOP1-N500","lps","local.auto","orthogonal_drop_adaptive_tiny","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0081__LA_D2_HC_TOP1_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0081__LA_D2_HC_TOP1_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0081__LA_D2_HC_TOP1_N500__local_auto__lps__orthogonal_drop_adaptive_tiny.log","ok","2026-06-06 23:15:55 EDT","2026-06-06 23:16:40 EDT",45.136,"pgajerm4-osx","58037",NA,NA
"bp7x_0082__LA_D2_HC_TOP1_N500__local_auto__ps_lps__monomial_tiny_ridge","LA-D2-HC-TOP1-N500","ps_lps","local.auto","monomial_tiny_ridge","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/results/bp7x_0082__LA_D2_HC_TOP1_N500__local_auto__ps_lps__monomial_tiny_ridge.rds","FB07","VALENCIA depth-2 hypercube","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/status/bp7x_0082__LA_D2_HC_TOP1_N500__local_auto__ps_lps__monomial_tiny_ridge.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_ps_lps_backend_p7x_20260606_001/logs/bp7x_0082__LA_D2_HC_TOP1_N500__local_auto__ps_lps__monomial_tiny_ridge.log","ok","2026-06-06 23:16:00 EDT","2026-06-06 23:21:51 EDT",350.175,"pgajerm4-osx","58053",NA,NA
