"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id","analysis.sample.policy"
35,2,"gaussian",6,126.845090899199,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,1,"tricube",5,1.37128164669859,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,1,"tricube",5,1.24992930861775,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,1,"tricube",5,1.21705417114759,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,1,"tricube",5,1.38817001028813,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,1,"tricube",5,1.93349802418562,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,1,"tricube",5,2.06382988532531,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,1,"tricube",5,2.03590925633037,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,1,"tricube",5,1.94229158518578,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,1,"tricube",5,1.66629002122477,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,1,"tricube",5,1.37118764281532,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,1,"tricube",5,2.08102487984884,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,1,"tricube",5,1.21403650279755,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,1,"tricube",5,1.03119151263533,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,1,"tricube",5,0.910441915258323,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,1,"tricube",5,0.9861507393008,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,1,"tricube",5,0.732196751091656,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,1,"tricube",5,0.712913262627178,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,1,"tricube",5,0.746785821477711,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,1,"tricube",5,0.753784984222787,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,1,"tricube",6,2.66514762310076,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,1,"tricube",6,3.06744914802935,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,2,"tricube",3,149.326033037711,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,2,"tricube",4,2785.31466317785,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,2,"tricube",4,302.284312189352,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,2,"tricube",4,333.629465822822,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,2,"tricube",4,307.885099605488,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,2,"tricube",4,52.8502465263572,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,2,"tricube",4,134.563818897995,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,2,"tricube",5,606.720716182941,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,2,"tricube",5,1694.63012628758,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,2,"tricube",5,164.497536403126,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,2,"tricube",5,192.023817056976,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,2,"tricube",5,151.499206165827,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,2,"tricube",5,135.723653806824,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,2,"tricube",5,113.914559169933,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,2,"tricube",5,101.870080569462,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,2,"tricube",5,83.8661923710793,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,2,"tricube",5,71.8794703769446,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,2,"tricube",5,50.9889587850042,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,2,"tricube",5,40.240908324505,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,2,"tricube",6,746.664874042644,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,2,"tricube",6,239.048555264732,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,1,"gaussian",5,1.15957944930468,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,1,"gaussian",5,1.18340144792277,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,1,"gaussian",5,1.16889966304195,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,1,"gaussian",5,0.775955714171951,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,1,"gaussian",6,0.812048752951788,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,1,"gaussian",6,0.798734009571208,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,1,"gaussian",6,0.84003177868695,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,1,"gaussian",6,0.748191046324796,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,1,"gaussian",6,0.645905752523708,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,1,"gaussian",6,0.599291907213459,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,1,"gaussian",6,0.596473948801386,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,1,"gaussian",6,0.597459026926943,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,1,"gaussian",6,0.567830548397844,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,1,"gaussian",6,0.559667692650287,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,1,"gaussian",6,0.572833485272107,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,1,"gaussian",6,0.623094795065033,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,1,"gaussian",6,0.412664599799574,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,1,"gaussian",6,0.382051083639147,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,1,"gaussian",6,0.373360407392332,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,1,"gaussian",6,0.383673014063706,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,1,"gaussian",6,0.388461646895163,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,2,"gaussian",3,329.591583429716,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,2,"gaussian",4,148.393689015795,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,2,"gaussian",4,197.988737283713,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,2,"gaussian",4,133.179890295789,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,2,"gaussian",4,78.287290979057,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,2,"gaussian",4,26.4739830217803,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,2,"gaussian",4,26.0888791611922,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,2,"gaussian",5,166.570072842424,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,2,"gaussian",5,98.4951677480229,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,2,"gaussian",5,39.652561296967,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,2,"gaussian",5,31.9737319518295,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,2,"gaussian",5,31.2909377821603,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,2,"gaussian",5,49.9211414396145,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,2,"gaussian",5,34.9825338979531,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,2,"gaussian",6,142.412822261252,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,2,"gaussian",6,150.91344571699,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,2,"gaussian",6,121.352145736357,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,2,"gaussian",6,114.032595205733,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,2,"gaussian",6,130.424002253785,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,2,"gaussian",6,52.1975018740189,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,2,"gaussian",6,40.590614708905,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,1,"tricube",5,1.09281225131999,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,1,"tricube",5,1.13553843242079,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,1,"tricube",5,1.20100744686769,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,1,"tricube",5,0.964502520415699,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,1,"tricube",6,1.57342791349239,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,1,"tricube",6,1.25828073031538,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,1,"tricube",6,1.08712097212624,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,1,"tricube",6,1.21363805040989,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,1,"tricube",6,1.08915120012906,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,1,"tricube",6,0.932840698424819,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,1,"tricube",6,0.953610921785504,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,1,"tricube",6,0.969536948096347,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,1,"tricube",6,0.866301008867909,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,1,"tricube",6,0.861252381403877,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,1,"tricube",6,0.756034414565109,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,1,"tricube",6,0.683685959829573,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,1,"tricube",6,0.797035229122402,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,1,"tricube",6,0.769039553666928,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,1,"tricube",6,0.804089258555167,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,1,"tricube",6,0.687509935977916,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,1,"tricube",6,0.691413503357002,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,2,"tricube",3,130.427027576057,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,2,"tricube",4,3166.56237201935,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,2,"tricube",4,578.228562297822,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,2,"tricube",4,150.248833400389,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,2,"tricube",4,116.868513166068,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,2,"tricube",4,128.556797711655,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,2,"tricube",4,91.5598751860783,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,2,"tricube",5,902.836926993836,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,2,"tricube",5,583.863476844284,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,2,"tricube",5,186.328795149255,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,2,"tricube",5,81.0737123833945,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,2,"tricube",5,59.8916217870603,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,2,"tricube",5,62.8872367258779,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,2,"tricube",5,66.1608362412383,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,2,"tricube",6,5388.0384139632,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,2,"tricube",6,328.933457234375,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,2,"tricube",6,250.724130208876,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,2,"tricube",6,244.475864178557,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,2,"tricube",6,561.553693759378,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,2,"tricube",6,138.902079169113,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,2,"tricube",6,108.650492428423,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,1,"gaussian",5,1.1595794493047,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,1,"gaussian",5,1.18340144792275,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,1,"gaussian",5,1.16889966304194,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,1,"gaussian",5,0.775955714171948,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,1,"gaussian",6,0.812048752951787,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,1,"gaussian",6,0.798734009571208,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,1,"gaussian",6,0.840031778686951,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,1,"gaussian",6,0.7481910463248,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,1,"gaussian",6,0.645905752523707,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,1,"gaussian",6,0.599291907213458,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,1,"gaussian",6,0.596473948801386,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,1,"gaussian",6,0.597459026926942,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,1,"gaussian",6,0.567830548397845,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,1,"gaussian",6,0.559667692650287,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,1,"gaussian",6,0.572833485272102,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,1,"gaussian",6,0.623094795065031,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,1,"gaussian",6,0.412664599799572,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,1,"gaussian",6,0.382051083639148,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,1,"gaussian",6,0.373360407392331,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,1,"gaussian",6,0.383673014063707,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,1,"gaussian",6,0.388461646895165,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,2,"gaussian",3,329.591583426222,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,2,"gaussian",4,148.393689016583,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,2,"gaussian",4,197.988737282934,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,2,"gaussian",4,133.179890295562,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,2,"gaussian",4,78.2872909784952,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,2,"gaussian",4,26.4739830217924,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,2,"gaussian",4,26.0888791612019,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,2,"gaussian",5,166.570072842469,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,2,"gaussian",5,98.4951677481182,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,2,"gaussian",5,39.6525612969356,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,2,"gaussian",5,31.9737319518305,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,2,"gaussian",5,31.2909377821867,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,2,"gaussian",5,49.9211414396219,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,2,"gaussian",5,34.9825338979823,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,2,"gaussian",6,142.412822261516,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,2,"gaussian",6,150.913445716143,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,2,"gaussian",6,121.352145736616,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,2,"gaussian",6,114.03259520536,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
33,2,"gaussian",6,130.424002253835,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
34,2,"gaussian",6,52.197501873932,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
35,2,"gaussian",6,40.5906147088565,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
15,1,"tricube",5,1.09281225132,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
16,1,"tricube",5,1.13553843242079,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
17,1,"tricube",5,1.20100744686769,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
18,1,"tricube",5,0.964502520415695,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
19,1,"tricube",6,1.57342791349232,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
20,1,"tricube",6,1.2582807303154,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
21,1,"tricube",6,1.08712097212624,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
22,1,"tricube",6,1.21363805040989,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
23,1,"tricube",6,1.08915120012906,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
24,1,"tricube",6,0.932840698424821,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
25,1,"tricube",6,0.953610921785505,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
26,1,"tricube",6,0.969536948096353,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
27,1,"tricube",6,0.866301008867915,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
28,1,"tricube",6,0.861252381403874,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
29,1,"tricube",6,0.756034414565108,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
30,1,"tricube",6,0.683685959829574,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
31,1,"tricube",6,0.797035229122402,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
32,1,"tricube",6,0.769039553666924,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n500"
