"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id"
28,1,"tricube",3,0.420478604976663,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,1,"tricube",3,0.424830484023637,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,1,"tricube",3,0.431374420173798,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,1,"tricube",3,0.437426305411067,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,1,"tricube",3,0.445012331434973,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,1,"tricube",3,0.450633877998009,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,1,"tricube",3,0.457859748240548,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,1,"tricube",3,0.463535466430211,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,2,"tricube",3,0.44667431645703,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,2,"tricube",3,0.388775216946129,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,2,"tricube",3,0.35516929742452,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,2,"tricube",3,0.330872981078351,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,2,"tricube",3,0.316554671242303,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,2,"tricube",3,0.301272382911919,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,2,"tricube",3,0.290882223544728,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,2,"tricube",3,0.28586484070558,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,2,"tricube",3,0.27980499612443,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,2,"tricube",3,0.27705270653221,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,2,"tricube",3,0.27374641139332,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,2,"tricube",3,0.271876041605931,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,2,"tricube",3,0.27093721690982,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,2,"tricube",3,0.267745825764515,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,2,"tricube",3,0.265578639127154,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,2,"tricube",3,0.262773115437994,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,2,"tricube",3,0.263729185888434,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,2,"tricube",3,0.265280384279283,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,2,"tricube",3,0.264813491073976,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,2,"tricube",3,0.264689754788089,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,2,"tricube",3,0.264785640194782,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",3,0.48526141961512,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",3,0.493586885970088,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",3,0.501188452096673,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",3,0.510658370545625,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",3,0.521901369531575,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",3,0.531771681719513,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",3,0.544476918411108,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",3,0.55426073699341,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",3,0.566958499528968,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",3,0.576061826861826,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",3,0.584833004887787,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",3,0.594786884134366,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",3,0.600586208020681,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",3,0.608115892588371,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",3,0.615693000918911,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",3,0.62343756922429,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",3,0.631511881220251,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",3,0.640119605541168,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",3,0.646442367182402,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",3,0.654757943423408,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",3,0.660784247760097,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",3,0.340871145215707,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",3,0.316646665731579,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",3,0.29537036457392,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",3,0.28488070078345,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",3,0.288798510571088,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",3,0.296249222565143,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",3,0.296082179737161,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",3,0.297134529881038,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",3,0.295374527858951,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",3,0.298075008402547,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",3,0.298772025034289,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",3,0.298712033271982,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",3,0.304596043238534,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",3,0.311822979732905,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",3,0.312189937987707,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",3,0.314733973760302,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",3,0.317263587981073,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",3,0.318222956818046,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",3,0.323917365972204,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",3,0.326828998354484,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",3,0.325708698068273,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,1,"tricube",3,0.349157390578063,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,1,"tricube",3,0.353994493015239,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,1,"tricube",3,0.356888272303637,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,1,"tricube",3,0.361484499204964,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,1,"tricube",3,0.367190482554998,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,1,"tricube",3,0.371406930223259,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,1,"tricube",3,0.377184925447721,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,1,"tricube",3,0.383988910360915,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,1,"tricube",3,0.390756331794837,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,1,"tricube",3,0.39790316023946,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,1,"tricube",3,0.404838323937508,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,1,"tricube",3,0.409810042175088,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,1,"tricube",3,0.415117891884003,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,1,"tricube",3,0.420478604976663,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,1,"tricube",3,0.424830484023637,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,1,"tricube",3,0.431374420173798,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,1,"tricube",3,0.437426305411067,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,1,"tricube",3,0.445012331434973,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,1,"tricube",3,0.450633877998009,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,1,"tricube",3,0.457859748240548,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,1,"tricube",3,0.463535466430211,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,2,"tricube",3,0.44667431645703,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,2,"tricube",3,0.388775216946129,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,2,"tricube",3,0.35516929742452,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,2,"tricube",3,0.330872981078351,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,2,"tricube",3,0.316554671242303,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,2,"tricube",3,0.301272382911919,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,2,"tricube",3,0.290882223544728,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,2,"tricube",3,0.28586484070558,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,2,"tricube",3,0.27980499612443,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,2,"tricube",3,0.27705270653221,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,2,"tricube",3,0.27374641139332,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,2,"tricube",3,0.271876041605931,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,2,"tricube",3,0.27093721690982,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,2,"tricube",3,0.267745825764515,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,2,"tricube",3,0.265578639127154,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,2,"tricube",3,0.262773115437994,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,2,"tricube",3,0.263729185888434,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,2,"tricube",3,0.265280384279283,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,2,"tricube",3,0.264813491073976,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,2,"tricube",3,0.264689754788089,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,2,"tricube",3,0.264785640194782,"cpp.local.pca","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",12,8.78342799103075,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",13,11.9887243055673,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",14,12.3051948291847,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",14,8.21604356650639,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",15,8.69416651384243,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",16,9.03689526281765,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",16,7.73037877367098,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",17,6.84156821374323,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",18,7.27089217960181,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",19,6.66729798243963,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",19,5.77382590718037,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",20,5.54488156749704,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",21,5.6759878750851,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",21,5.01198405125243,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",22,5.11762262764272,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",23,5.16208261585695,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",23,4.65395884451376,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",24,4.72542003925959,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",25,4.6075353644,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",25,4.44981225863146,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",26,4.61405921710393,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",3,123.402469420082,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",4,320.770199833352,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",4,593.736266523712,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",4,185.635991441398,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",4,128.941867091648,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",4,95.8024860849931,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",4,94.2213654918948,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",5,376.846965225549,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",5,213.60309250697,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",5,163.368753619139,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",5,125.701563682476,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",5,92.4896059692521,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",5,78.6166951037394,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",5,73.7175006375258,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",6,249.059285644791,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",6,293.847699293401,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",6,130.71761555447,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",6,116.373009635545,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",6,94.3085682543352,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",6,82.9808244221291,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",6,80.8657138992216,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,1,"tricube",12,37.7243560646623,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,1,"tricube",13,53.4274870074969,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,1,"tricube",14,33.15409262529,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,1,"tricube",14,26.8852266292246,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,1,"tricube",15,21.8169805188856,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,1,"tricube",16,28.4059305729246,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,1,"tricube",16,19.2086078413387,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,1,"tricube",17,14.4161475952588,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,1,"tricube",18,16.649765220557,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,1,"tricube",19,14.1889268283331,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,1,"tricube",19,13.594794236716,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,1,"tricube",20,11.5864816793029,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,1,"tricube",21,13.1547744822357,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,1,"tricube",21,11.7682604310264,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,1,"tricube",22,12.8326539404177,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,1,"tricube",23,9.72074310421524,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,1,"tricube",23,9.61077601838538,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,1,"tricube",24,10.7831853497382,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,1,"tricube",25,10.087748402259,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,1,"tricube",25,8.96139800236262,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,1,"tricube",26,7.89926676235835,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,2,"tricube",3,245.178461600143,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,2,"tricube",4,54304.8563640897,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,2,"tricube",4,1974.85455492615,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,2,"tricube",4,416.895748445473,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,2,"tricube",4,289.483708433432,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,2,"tricube",4,265.841959553385,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,2,"tricube",4,217.966086749973,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,2,"tricube",5,1800.51866696823,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,2,"tricube",5,820.349662480141,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,2,"tricube",5,1108.74046273355,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,2,"tricube",5,429.671184187447,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,2,"tricube",5,220.161597508206,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,2,"tricube",5,199.380714381152,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,2,"tricube",5,159.280350292995,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,2,"tricube",6,5415.09030522293,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,2,"tricube",6,566.005109663376,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,2,"tricube",6,280.718549059866,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,2,"tricube",6,339.152340566178,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,2,"tricube",6,248.99702980592,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,2,"tricube",6,211.596591709432,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,2,"tricube",6,177.152772612529,"auto","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",12,8.78342799103077,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",13,11.9887243055675,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",14,12.3051948291847,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",14,8.21604356650639,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",15,8.69416651384244,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",16,9.03689526281767,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",16,7.73037877367096,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",17,6.84156821374324,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",18,7.27089217960182,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",19,6.66729798243963,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",19,5.77382590718037,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",20,5.54488156749705,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",21,5.67598787508511,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",21,5.01198405125243,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",22,5.11762262764273,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",23,5.16208261585696,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",23,4.65395884451376,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",24,4.72542003925959,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",25,4.6075353644,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",25,4.44981225863146,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",26,4.61405921710393,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",3,123.40246942008,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",4,320.770199833383,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",4,593.736266523099,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",4,185.635991441384,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",4,128.94186709165,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",4,95.8024860849952,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",4,94.2213654918959,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",5,376.846965225391,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",5,213.603092506963,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",5,163.368753619135,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",5,125.701563682474,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",5,92.4896059692499,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",5,78.6166951037394,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",5,73.717500637525,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",6,249.0592856448,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",6,293.847699293561,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",6,130.717615554469,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",6,116.373009635545,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",6,94.3085682543296,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",6,82.9808244221301,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",6,80.8657138992221,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
15,1,"tricube",12,37.7243560646696,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
16,1,"tricube",13,53.4274870074917,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
17,1,"tricube",14,33.1540926252901,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
18,1,"tricube",14,26.8852266292247,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
19,1,"tricube",15,21.8169805188858,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
20,1,"tricube",16,28.405930572925,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
21,1,"tricube",16,19.2086078413385,"cpp.local.pca","p7d_hd1_latent_two_gaussian_v1__noise_sd010_r01"
