"local.candidate.id","support.size","degree","kernel","chart.dim","chart.dim.mode","selected.lambda.sync","selected.lambda.ridge","selected.cv.rmse.observed","selected.total.local.gcv.ps","selected.sync.energy","selected.mean.sync.squared.disagreement","evaluated.lambda.count","unique.lambda.count","boundary.expansion.count","local.candidate.elapsed.sec","lambda.search.elapsed.sec","frame.prep.elapsed.sec","system.cache.elapsed.sec","fold.component.cache.elapsed.sec","final.solve.elapsed.sec","local.candidate.status","screening.cv.rmse.observed","screening.rank","screening.reason","task_id","pair_id","search_policy","chart_dim_rule","candidate_key"
15,29,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","29|2|tricube"
16,30,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","30|2|tricube"
17,31,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","31|2|tricube"
18,32,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","32|2|tricube"
19,33,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","33|2|tricube"
20,34,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","34|2|tricube"
21,35,2,"tricube",2,"local.auto",10,0,0.108440061613929,2.87412638473681,0.0718752847406702,1.73638234016568e-06,8,8,2,2.898,1.7,0.0770000000000017,0.0100000000000016,0.411999999999999,0.032,"evaluated",Inf,NA,"guard","s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","LA_D1_HC_Bv_N500__r01__local_auto","screened","local.auto","35|2|tricube"
1,15,2,"tricube",2,"global.auto",90,0,0.102426579746361,5.7739900539301,0.00267915735297615,1.72142138162354e-07,8,8,2,2.351,1.633,0.0800000000000001,0.016,0.326,0.0329999999999999,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","15|2|tricube"
2,16,2,"tricube",2,"global.auto",90,0,0.101715593977052,5.4700046011654,0.00308922575682426,1.83896244416528e-07,8,8,2,2.211,1.692,0.0829999999999997,0.016,0.214,0.0270000000000001,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","16|2|tricube"
3,17,2,"tricube",2,"global.auto",90,0,0.101618083916023,5.04113536716168,0.00309554687165379,1.71578133975299e-07,8,8,2,2.012,1.543,0.0699999999999994,0.00800000000000001,0.236,0.0289999999999999,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","17|2|tricube"
4,18,2,"tricube",2,"global.auto",30,0,0.101814248984999,4.55625369501692,0.0107843977256106,5.55471971887203e-07,8,8,2,2.075,1.57,0.0769999999999991,0.0100000000000016,0.25,0.0269999999999992,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","18|2|tricube"
5,19,2,"tricube",2,"global.auto",30,0,0.101958855321418,4.28023909595406,0.0108255011800963,5.23696654630404e-07,8,8,2,2.013,1.538,0.0680000000000014,0.0080000000000009,0.250999999999999,0.027000000000001,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","19|2|tricube"
6,20,2,"tricube",2,"global.auto",30,0,0.1019867376586,4.01099900157853,0.0113803246818281,5.18488123914387e-07,8,8,2,2.213,1.686,0.0689999999999991,0.0080000000000009,0.277999999999999,0.0380000000000003,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","20|2|tricube"
7,21,2,"tricube",2,"global.auto",30,0,0.102006309488289,3.8339047332659,0.0120566981064393,5.20009398210799e-07,8,8,2,2.552,1.826,0.0860000000000003,0.0120000000000005,0.328999999999999,0.0459999999999994,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","21|2|tricube"
8,22,2,"tricube",2,"global.auto",30,0,0.101877819622822,3.65485085597714,0.0133220764705255,5.44998721060394e-07,8,8,2,2.474,1.751,0.0990000000000002,0.00900000000000034,0.425000000000001,0.0309999999999988,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","22|2|tricube"
9,23,2,"tricube",2,"global.auto",30,0,0.101850782396086,3.49694773937603,0.0143528203236935,5.5849702402913e-07,8,8,2,2.572,1.845,0.0999999999999979,0.0109999999999992,0.417000000000002,0.0279999999999987,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","23|2|tricube"
10,24,2,"tricube",2,"global.auto",30,0,0.101771378204696,3.41494758472325,0.0157235352246547,5.83557722730467e-07,8,8,2,2.533,1.793,0.0839999999999996,0.0130000000000017,0.460000000000001,0.0309999999999988,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","24|2|tricube"
11,25,2,"tricube",2,"global.auto",30,0,0.101730105063398,3.30173087140398,0.0171793751650102,6.08866474627109e-07,8,8,2,2.461,1.756,0.0719999999999992,0.00900000000000034,0.440000000000001,0.0340000000000025,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","25|2|tricube"
12,26,2,"tricube",2,"global.auto",30,0,0.101703619627699,3.23283230320025,0.0188522462518728,6.40219428029255e-07,8,8,2,2.289,1.598,0.0730000000000004,0.00900000000000034,0.425999999999998,0.0280000000000022,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","26|2|tricube"
13,27,2,"tricube",2,"global.auto",30,0,0.101690130345011,3.14506281025548,0.0195142217949477,6.31800763600222e-07,8,8,2,2.239,1.663,0.0719999999999992,0.0100000000000016,0.321000000000002,0.0279999999999987,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","27|2|tricube"
14,28,2,"tricube",2,"global.auto",10,0,0.101931568566158,3.01442229509933,0.0547671091127209,1.70366256268382e-06,8,8,2,2.334,1.615,0.0799999999999983,0.00900000000000034,0.436,0.0300000000000011,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","28|2|tricube"
15,29,2,"tricube",2,"global.auto",10,0,0.101872506360277,2.94415274276766,0.0572236548497052,1.70980944805378e-06,8,8,2,2.273,1.644,0.0739999999999981,0.00900000000000034,0.351999999999997,0.0309999999999988,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","29|2|tricube"
16,30,2,"tricube",2,"global.auto",10,0,0.101918313147765,2.87569883925678,0.0598075812594029,1.7198094393802e-06,8,8,2,2.377,1.634,0.0790000000000006,0.00999999999999801,0.454999999999998,0.0319999999999965,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","30|2|tricube"
17,31,2,"tricube",2,"global.auto",10,0,0.101900316179816,2.83040466787112,0.0609006510423084,1.68714689875386e-06,8,8,2,2.432,1.659,0.0760000000000005,0.0100000000000051,0.488,0.0289999999999964,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","31|2|tricube"
18,32,2,"tricube",2,"global.auto",10,0,0.101816374006054,2.77389239027659,0.0618751898224481,1.6546179844706e-06,8,8,2,2.339,1.564,0.080999999999996,0.00999999999999801,0.471000000000004,0.0310000000000059,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","32|2|tricube"
19,33,2,"tricube",2,"global.auto",10,0,0.101758864549054,2.71870252127843,0.0639580911475365,1.65253157444448e-06,8,8,2,2.726,1.929,0.0789999999999935,0.00900000000000034,0.506,0.0339999999999989,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","33|2|tricube"
20,34,2,"tricube",2,"global.auto",10,0,0.101735241880657,2.67844150486483,0.0654468985097253,1.63436512405114e-06,8,8,2,2.854,1.977,0.186999999999998,0.00999999999999801,0.451,0.044000000000004,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","34|2|tricube"
21,35,2,"tricube",2,"global.auto",10,0,0.101736722547049,2.6636051182918,0.0708166316340502,1.71080711545069e-06,8,8,2,2.847,2.012,0.103000000000002,0.0110000000000028,0.494999999999997,0.0339999999999989,"evaluated",NA,NA,"full_search","s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","LA_D1_HC_Bv_N500__r02__auto","full","auto","35|2|tricube"
1,15,2,"tricube",2,"global.auto",90,0,0.102426579746361,5.7739900539301,0.00267915735297615,1.72142138162354e-07,8,8,2,2.152,1.636,0.069,0.0179999999999998,0.238,0.0249999999999995,"evaluated",Inf,NA,"lps_selected+neighbor+guard","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","15|2|tricube"
2,16,2,"tricube",2,"global.auto",90,0,0.101715593977052,5.4700046011654,0.00308922575682426,1.83896244416528e-07,8,8,2,2.003,1.46,0.0760000000000005,0.0129999999999999,0.292,0.0259999999999998,"evaluated",Inf,NA,"neighbor","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","16|2|tricube"
3,17,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","17|2|tricube"
4,18,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","18|2|tricube"
5,19,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","19|2|tricube"
6,20,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","20|2|tricube"
7,21,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","21|2|tricube"
8,22,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","22|2|tricube"
9,23,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","23|2|tricube"
10,24,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","24|2|tricube"
11,25,2,"tricube",2,"global.auto",30,0,0.101730105063398,3.30173087140398,0.0171793751650102,6.08866474627109e-07,8,8,2,2.381,1.729,0.072000000000001,0.00900000000000034,0.389999999999999,0.0359999999999996,"evaluated",Inf,NA,"guard","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","25|2|tricube"
12,26,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","26|2|tricube"
13,27,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","27|2|tricube"
14,28,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","28|2|tricube"
15,29,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","29|2|tricube"
16,30,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","30|2|tricube"
17,31,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","31|2|tricube"
18,32,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","32|2|tricube"
19,33,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","33|2|tricube"
20,34,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","34|2|tricube"
21,35,2,"tricube",2,"global.auto",10,0,0.101736722547049,2.6636051182918,0.0708166316340502,1.71080711545069e-06,8,8,2,2.909,1.885,0.0909999999999993,0.0109999999999992,0.599,0.0309999999999988,"evaluated",Inf,NA,"guard","s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","LA_D1_HC_Bv_N500__r02__auto","screened","auto","35|2|tricube"
1,15,2,"tricube",2,"local.auto",90,0,0.106321848304981,9.79509700698842,0.00450310811427976,2.89335248751723e-07,8,8,2,2.455,1.559,0.0760000000000001,0.0149999999999999,0.314,0.0310000000000001,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","15|2|tricube"
2,16,2,"tricube",2,"local.auto",30,0,0.106624700640725,8.47104393841272,0.0126603751927783,7.53650148653917e-07,8,8,2,2.324,1.471,0.0739999999999998,0.0140000000000002,0.294,0.0319999999999991,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","16|2|tricube"
3,17,2,"tricube",2,"local.auto",30,0,0.106854661470523,6.40314013798013,0.0123451250012659,6.84258258469652e-07,8,8,2,2.546,1.737,0.085,0.0109999999999992,0.222,0.0329999999999995,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","17|2|tricube"
4,18,2,"tricube",2,"local.auto",30,0,0.107083629364272,5.84241033923649,0.0135186627741027,6.9630576129218e-07,8,8,2,2.644,1.719,0.0850000000000009,0.011000000000001,0.289,0.0299999999999994,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","18|2|tricube"
5,19,2,"tricube",2,"local.auto",30,0,0.106866648940152,5.81583734745801,0.0145334534952559,7.03073312641248e-07,8,8,2,2.778,1.856,0.0860000000000003,0.00999999999999979,0.306000000000001,0.0329999999999995,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","19|2|tricube"
6,20,2,"tricube",2,"local.auto",10,0,0.106700501819996,5.17163544757039,0.0480191997065253,2.1877569809113e-06,8,8,2,2.639,1.754,0.077,0.0140000000000011,0.280999999999999,0.0310000000000024,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","20|2|tricube"
7,21,2,"tricube",2,"local.auto",10,0,0.106629304199669,4.62319661264674,0.0502048010483892,2.16534976242977e-06,8,8,2,2.517,1.668,0.0719999999999992,0.00799999999999912,0.309000000000001,0.0280000000000022,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","21|2|tricube"
8,22,2,"tricube",2,"local.auto",10,0,0.106532474536121,4.52711831282667,0.0549034783552608,2.24607068962455e-06,8,8,2,2.45,1.607,0.0710000000000015,0.00999999999999801,0.304000000000002,0.027000000000001,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","22|2|tricube"
9,23,2,"tricube",2,"local.auto",10,0,0.106811035470254,4.33247067613735,0.0584572085296832,2.27468722248149e-06,8,8,2,2.593,1.76,0.0720000000000027,0.00900000000000034,0.305,0.0259999999999998,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","23|2|tricube"
10,24,2,"tricube",2,"local.auto",10,0,0.106541445773144,4.11529729145277,0.0617340254459129,2.29117477650404e-06,8,8,2,2.52,1.642,0.0750000000000028,0.00899999999999679,0.324000000000002,0.0289999999999999,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","24|2|tricube"
11,25,2,"tricube",2,"local.auto",10,0,0.106729530212421,3.9420886767965,0.0655150553993634,2.32196575445045e-06,8,8,2,2.464,1.53,0.0700000000000003,0.00999999999999801,0.420999999999999,0.0280000000000022,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","25|2|tricube"
12,26,2,"tricube",2,"local.auto",10,0,0.106655289011465,3.36410571705138,0.0742646285991247,2.52201554177203e-06,8,8,2,2.351,1.423,0.075999999999997,0.0100000000000016,0.299,0.0330000000000013,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","26|2|tricube"
13,27,2,"tricube",2,"local.auto",1,0,0.106904272564199,3.13853377328833,0.710995609137932,2.30194969335673e-05,8,8,2,2.385,1.439,0.0730000000000004,0.00900000000000034,0.402999999999999,0.0230000000000032,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","27|2|tricube"
14,28,2,"tricube",2,"local.auto",1,0,0.107001925480934,2.99765529217229,0.741648577221378,2.30707615601771e-05,8,8,2,2.199,1.361,0.0740000000000052,0.00900000000000034,0.314,0.0279999999999987,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","28|2|tricube"
15,29,2,"tricube",2,"local.auto",1,0,0.106912673535316,2.91903672912007,0.748352542536063,2.2360337714602e-05,8,8,2,2.605,1.514,0.100000000000001,0.0109999999999957,0.405000000000001,0.0210000000000008,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","29|2|tricube"
16,30,2,"tricube",2,"local.auto",1,0,0.106856878421978,2.91756031720078,0.752062084464662,2.16260789121768e-05,8,8,2,2.625,1.647,0.104999999999997,0.0110000000000028,0.360999999999997,0.0300000000000011,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","30|2|tricube"
17,31,2,"tricube",2,"local.auto",1,0,0.106879566901954,2.86000422388301,0.763438353342416,2.11497353178803e-05,8,8,2,2.564,1.56,0.088000000000001,0.0120000000000005,0.417000000000002,0.0249999999999986,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","31|2|tricube"
18,32,2,"tricube",2,"local.auto",1,0,0.106814333665623,2.80806809197601,0.772570286517546,2.0659471009425e-05,8,8,2,2.462,1.513,0.0810000000000031,0.00999999999999801,0.389000000000003,0.027000000000001,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","32|2|tricube"
19,33,2,"tricube",2,"local.auto",1,0,0.106752496299002,2.81585124540336,0.798988220092939,2.06440379570902e-05,7,7,1,2.361,1.294,0.0869999999999962,0.00900000000000034,0.433,0.0330000000000013,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","33|2|tricube"
20,34,2,"tricube",2,"local.auto",1,0,0.10673904865754,2.77423543676373,0.819317519017617,2.04603122393572e-05,7,7,1,2.361,1.283,0.0750000000000028,0.00999999999999801,0.412999999999997,0.0300000000000011,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","34|2|tricube"
21,35,2,"tricube",2,"local.auto",1,0,0.10672766587733,2.76347985749073,0.829996060506126,2.00512666776878e-05,7,7,1,2.454,1.361,0.078000000000003,0.0119999999999933,0.439,0.0310000000000059,"evaluated",NA,NA,"full_search","s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","LA_D1_HC_Bv_N500__r02__local_auto","full","local.auto","35|2|tricube"
1,15,2,"tricube",2,"local.auto",90,0,0.106321848304981,9.79509700698842,0.00450310811427976,2.89335248751723e-07,8,8,2,2.6,1.782,0.0689999999999991,0.016,0.231,0.0269999999999992,"evaluated",Inf,NA,"lps_selected+neighbor+guard","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","15|2|tricube"
2,16,2,"tricube",2,"local.auto",30,0,0.106624700640725,8.47104393841272,0.0126603751927783,7.53650148653917e-07,8,8,2,2.374,1.543,0.0790000000000006,0.0140000000000011,0.306999999999999,0.0249999999999986,"evaluated",Inf,NA,"neighbor","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","16|2|tricube"
3,17,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","17|2|tricube"
4,18,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","18|2|tricube"
5,19,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","19|2|tricube"
6,20,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","20|2|tricube"
7,21,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","LA_D1_HC_Bv_N500__r02__local_auto","screened","local.auto","21|2|tricube"
