"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
132,-0.00139712331782368,-0.000781021812934273,-4.06264066272312e-08,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
133,0.0685048816886509,0.0663838314526739,-8.66155552833055e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
134,-0.0216502765297235,-0.0168264505420834,-5.61900066436569e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
135,-0.00105185015422307,0.0327640553265577,3.2465103469989e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",3,2,1
136,-0.0137044761320218,-0.0125121189506198,-9.46350434723127e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
137,0.0246952131506545,0.0228945071568341,-2.59433043391844e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
138,0.0258883994083444,0.0273799302329426,2.40530768881241e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
139,3.14143651876789e-05,0.00504404984662331,7.70213668527962e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
140,0.0136754078971632,0.00426381166338206,-5.11135635609505e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
141,-0.00217606559684111,0.00348222023734911,2.23742665715549e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
142,0.0669456072773761,0.0710311498220669,1.70657350412151e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
143,-0.0477722076415752,-0.0659598882821621,6.26223974534845e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",3,2,1
144,-0.0286580402807148,-0.0257521152553243,-4.78667234340363e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
145,0.00971399407099981,0.00456151173580529,-2.22678016587264e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
146,-0.012526753531914,-0.0134296134442356,7.09469294150135e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
147,0.101240631700983,0.133575526637359,0.000229862835961695,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
148,0.043123867112222,0.0574287439914796,4.35458532514093e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
149,-0.0681642114471115,-0.0512869006827682,-6.10327266428479e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
150,0.00872198462610055,0.0124002673656261,2.35209390510837e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
151,-0.0170494356155733,-0.0100922572694661,-5.71662094819278e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
152,0.00671665098875339,0.0155398123532621,5.9449704988858e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
153,-0.0532701124212195,-0.0455059739732976,-2.32174443793559e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
154,0.0342680226690582,0.029409160795495,-9.36672406949559e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
155,0.0307598257137434,-0.00276331384464831,-2.8413055399773e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
156,0.0293204720369749,0.0314733507917509,3.96230911343756e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
157,-0.0107100294274326,-0.00702019147551451,-1.98057260597397e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
158,0.0155819428299643,0.0114335471236609,-3.3928319737213e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
159,0.0476897858511703,0.0586190970338727,3.51748030027583e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
160,0.0806550830945414,0.0797493215735468,-4.39844822711089e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
