"task_id","pair_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","pair_seed_base","pair_fold_seed","pair_response_seed","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","status_file_exists","result_file_exists","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0824__SYN_SADDLE_LINE_N500__r06__local_auto__screened","SYN_SADDLE_LINE_N500__r06__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",6,21366707,21366708,21366709,21366707,21366708,21366709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0824__SYN_SADDLE_LINE_N500__r06__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0824__SYN_SADDLE_LINE_N500__r06__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0824__SYN_SADDLE_LINE_N500__r06__local_auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0825__SYN_SADDLE_LINE_N500__r07__auto__full","SYN_SADDLE_LINE_N500__r07__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",7,21367607,21367608,21367609,21367607,21367608,21367609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0825__SYN_SADDLE_LINE_N500__r07__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0825__SYN_SADDLE_LINE_N500__r07__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0825__SYN_SADDLE_LINE_N500__r07__auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0826__SYN_SADDLE_LINE_N500__r07__auto__screened","SYN_SADDLE_LINE_N500__r07__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",7,21367607,21367608,21367609,21367607,21367608,21367609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0826__SYN_SADDLE_LINE_N500__r07__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0826__SYN_SADDLE_LINE_N500__r07__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0826__SYN_SADDLE_LINE_N500__r07__auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0827__SYN_SADDLE_LINE_N500__r07__local_auto__full","SYN_SADDLE_LINE_N500__r07__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",7,21367707,21367708,21367709,21367707,21367708,21367709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0827__SYN_SADDLE_LINE_N500__r07__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0827__SYN_SADDLE_LINE_N500__r07__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0827__SYN_SADDLE_LINE_N500__r07__local_auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0828__SYN_SADDLE_LINE_N500__r07__local_auto__screened","SYN_SADDLE_LINE_N500__r07__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",7,21367707,21367708,21367709,21367707,21367708,21367709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0828__SYN_SADDLE_LINE_N500__r07__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0828__SYN_SADDLE_LINE_N500__r07__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0828__SYN_SADDLE_LINE_N500__r07__local_auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0829__SYN_SADDLE_LINE_N500__r08__auto__full","SYN_SADDLE_LINE_N500__r08__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",8,21368607,21368608,21368609,21368607,21368608,21368609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0829__SYN_SADDLE_LINE_N500__r08__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0829__SYN_SADDLE_LINE_N500__r08__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0829__SYN_SADDLE_LINE_N500__r08__auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0830__SYN_SADDLE_LINE_N500__r08__auto__screened","SYN_SADDLE_LINE_N500__r08__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",8,21368607,21368608,21368609,21368607,21368608,21368609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0830__SYN_SADDLE_LINE_N500__r08__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0830__SYN_SADDLE_LINE_N500__r08__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0830__SYN_SADDLE_LINE_N500__r08__auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0831__SYN_SADDLE_LINE_N500__r08__local_auto__full","SYN_SADDLE_LINE_N500__r08__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",8,21368707,21368708,21368709,21368707,21368708,21368709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0831__SYN_SADDLE_LINE_N500__r08__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0831__SYN_SADDLE_LINE_N500__r08__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0831__SYN_SADDLE_LINE_N500__r08__local_auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0832__SYN_SADDLE_LINE_N500__r08__local_auto__screened","SYN_SADDLE_LINE_N500__r08__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",8,21368707,21368708,21368709,21368707,21368708,21368709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0832__SYN_SADDLE_LINE_N500__r08__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0832__SYN_SADDLE_LINE_N500__r08__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0832__SYN_SADDLE_LINE_N500__r08__local_auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0833__SYN_SADDLE_LINE_N500__r09__auto__full","SYN_SADDLE_LINE_N500__r09__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",9,21369607,21369608,21369609,21369607,21369608,21369609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0833__SYN_SADDLE_LINE_N500__r09__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0833__SYN_SADDLE_LINE_N500__r09__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0833__SYN_SADDLE_LINE_N500__r09__auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0834__SYN_SADDLE_LINE_N500__r09__auto__screened","SYN_SADDLE_LINE_N500__r09__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",9,21369607,21369608,21369609,21369607,21369608,21369609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0834__SYN_SADDLE_LINE_N500__r09__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0834__SYN_SADDLE_LINE_N500__r09__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0834__SYN_SADDLE_LINE_N500__r09__auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0835__SYN_SADDLE_LINE_N500__r09__local_auto__full","SYN_SADDLE_LINE_N500__r09__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",9,21369707,21369708,21369709,21369707,21369708,21369709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0835__SYN_SADDLE_LINE_N500__r09__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0835__SYN_SADDLE_LINE_N500__r09__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0835__SYN_SADDLE_LINE_N500__r09__local_auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0836__SYN_SADDLE_LINE_N500__r09__local_auto__screened","SYN_SADDLE_LINE_N500__r09__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",9,21369707,21369708,21369709,21369707,21369708,21369709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0836__SYN_SADDLE_LINE_N500__r09__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0836__SYN_SADDLE_LINE_N500__r09__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0836__SYN_SADDLE_LINE_N500__r09__local_auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0837__SYN_SADDLE_LINE_N500__r10__auto__full","SYN_SADDLE_LINE_N500__r10__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",10,21370607,21370608,21370609,21370607,21370608,21370609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0837__SYN_SADDLE_LINE_N500__r10__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0837__SYN_SADDLE_LINE_N500__r10__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0837__SYN_SADDLE_LINE_N500__r10__auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0838__SYN_SADDLE_LINE_N500__r10__auto__screened","SYN_SADDLE_LINE_N500__r10__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",10,21370607,21370608,21370609,21370607,21370608,21370609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0838__SYN_SADDLE_LINE_N500__r10__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0838__SYN_SADDLE_LINE_N500__r10__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0838__SYN_SADDLE_LINE_N500__r10__auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0839__SYN_SADDLE_LINE_N500__r10__local_auto__full","SYN_SADDLE_LINE_N500__r10__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",10,21370707,21370708,21370709,21370707,21370708,21370709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0839__SYN_SADDLE_LINE_N500__r10__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0839__SYN_SADDLE_LINE_N500__r10__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0839__SYN_SADDLE_LINE_N500__r10__local_auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0840__SYN_SADDLE_LINE_N500__r10__local_auto__screened","SYN_SADDLE_LINE_N500__r10__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",10,21370707,21370708,21370709,21370707,21370708,21370709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0840__SYN_SADDLE_LINE_N500__r10__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0840__SYN_SADDLE_LINE_N500__r10__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0840__SYN_SADDLE_LINE_N500__r10__local_auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0841__SYN_SADDLE_LINE_N500__r11__auto__full","SYN_SADDLE_LINE_N500__r11__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",11,21371607,21371608,21371609,21371607,21371608,21371609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0841__SYN_SADDLE_LINE_N500__r11__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0841__SYN_SADDLE_LINE_N500__r11__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0841__SYN_SADDLE_LINE_N500__r11__auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0842__SYN_SADDLE_LINE_N500__r11__auto__screened","SYN_SADDLE_LINE_N500__r11__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",11,21371607,21371608,21371609,21371607,21371608,21371609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0842__SYN_SADDLE_LINE_N500__r11__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0842__SYN_SADDLE_LINE_N500__r11__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0842__SYN_SADDLE_LINE_N500__r11__auto__screened.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
"s3r_0843__SYN_SADDLE_LINE_N500__r11__local_auto__full","SYN_SADDLE_LINE_N500__r11__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",11,21371707,21371708,21371709,21371707,21371708,21371709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/results/s3r_0843__SYN_SADDLE_LINE_N500__r11__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/status/s3r_0843__SYN_SADDLE_LINE_N500__r11__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_expanded_seedmatched_20260607_001/logs/s3r_0843__SYN_SADDLE_LINE_N500__r11__local_auto__full.log",TRUE,"not_started",FALSE,FALSE,NA,NA,NA,NA,NA
